region,customer_name,total_sales,rank_value
South,"Jamie Frazer",3110.67,156
South,"Neil Knudson",3098.91,157
South,"Theone Pippenger",3096.82,158
South,"Mitch Gastineau",3087.57,159
South,"Gary Zandusky",3082.14,160
South,"Gary McGarr",3071.03,161
South,"Chris Selesnick",3049.30,162
South,"Anna Gayman",3043.57,163
South,"Cindy Chapman",3040.23,164
South,"Christine Sundaresam",3005.33,165
South,"Aimee Bixby",2998.91,166
South,"Joe Elijah",2998.68,167
South,"Rick Duston",2990.71,168
South,"Keith Herrera",2973.50,169
South,"Zuschuss Donatelli",2954.37,170
South,"Irene Maddox",2942.63,171
South,"Jack Lebron",2937.31,172
South,"Jim Karlsson",2935.60,173
South,"Harold Engle",2925.76,174
South,"Liz Carlisle",2909.75,175
South,"Craig Yedwab",2903.57,176
South,"Doug Jacobs",2897.14,177
South,"Helen Andreada",2893.35,178
South,"Gene Hale",2887.75,179
South,"Erica Hernandez",2879.64,180
South,"Michael Nguyen",2877.38,181
South,"Robert Dilbeck",2870.49,182
South,"Tracy Hopkins",2845.81,183
South,"Mike Vittorini",2841.61,184
South,"Brad Thomas",2825.68,185
South,"Maribeth Yedwab",2823.87,186
South,"Arthur Gainer",2821.54,187
South,"Duane Benoit",2819.95,188
South,"Peter Bühler",2809.10,189
South,"Lauren Leatherbury",2808.17,190
South,"Sally Matthias",2793.38,191
South,"Claudia Bergmann",2784.21,192
South,"Jill Matthias",2782.27,193
South,"Julie Creighton",2778.50,194
South,"Anne McFarland",2777.19,195
South,"Edward Becker",2758.20,196
South,"Frank Carlisle",2745.78,197
South,"Jeremy Pistek",2737.29,198
South,"Mary O'Rourke",2732.91,199
South,"Neil Ducich",2728.75,200
South,"Alex Avila",2713.41,201
South,"Annie Zypern",2710.76,202
South,"Clytie Kelty",2709.39,203
South,"Tamara Chand",2689.19,204
South,"Todd Boyes",2687.15,205
South,"Aaron Bergman",2677.01,206
South,"Paul Gonzalez",2662.43,207
South,"Denny Ordway",2651.92,208
South,"John Stevenson",2650.88,209
South,"Katrina Edelman",2650.70,210
South,"Sanjit Chand",2644.85,211
South,"Phillina Ober",2639.75,212
South,"Katherine Hughes",2639.72,213
South,"Bobby Odegard",2635.88,214
South,"Tonja Turnell",2629.98,215
South,"Anthony Rawles",2629.87,216
South,"Rose O'Brian",2629.46,217
South,"Laurel Beltran",2614.86,218
South,"Bill Eplett",2613.00,219
South,"Alex Grayson",2603.73,220
South,"Greg Tran",2600.90,221
South,"Monica Federle",2590.58,222
South,"Bill Tyler",2589.06,223
South,"Michael Moore",2584.86,224
South,"Patricia Hirasaki",2581.67,225
South,"Larry Tron",2570.21,226
South,"Carol Triggs",2566.85,227
South,"Darren Koutras",2564.18,228
South,"Chad Cunningham",2557.25,229
South,"Andrew Gjertsen",2551.37,230
South,"Tamara Manning",2549.42,231
South,"Toby Ritter",2545.62,232
South,"Stephanie Phelps",2538.96,233
South,"Christopher Schild",2533.35,234
South,"Ruben Ausman",2529.23,235
South,"Mike Pelletier",2519.12,236
South,"Shui Tom",2506.58,237
South,"Debra Catini",2500.66,238
South,"Jay Kimmel",2496.86,239
South,"Craig Carreira",2485.90,240
South,"Alice McCarthy",2482.14,241
South,"Candace McMahon",2477.73,242
South,"Resi Pölking",2475.73,243
South,"Carol Adams",2464.17,244
South,"Bruce Stewart",2461.65,245
South,"Ricardo Sperren",2456.69,246
South,"Odella Nelson",2448.25,247
South,"Aleksandra Gannaway",2447.76,248
South,"Daniel Lacy",2446.29,249
South,"Shahid Hopkins",2446.25,250
South,"Frank Olsen",2444.57,251
South,"Frank Atkinson",2444.11,252
South,"Juliana Krohn",2432.54,253
South,"Art Ferguson",2430.58,254
South,"Patrick O'Donnell",2410.12,255
South,"Ed Braxton",2410.00,256
South,"Paul Prost",2403.67,257
South,"Philip Fox",2399.59,258
South,"Lindsay Castell",2361.71,259
South,"Adrian Barton",2361.53,260
South,"Brian DeCherney",2356.64,261
South,"Stefania Perrino",2336.88,262
South,"Michael Chen",2331.71,263
South,"Ann Blume",2328.55,264
South,"Sean O'Donnell",2325.49,265
South,"Nathan Gelder",2324.70,266
South,"Neola Schneider",2322.06,267
South,"Darren Powers",2316.61,268
South,"Ann Chong",2309.93,269
South,"Nora Preis",2279.94,270
South,"Giulietta Dortch",2258.54,271
South,"Pauline Chand",2248.30,272
South,"Sung Pak",2243.33,273
South,"Hunter Lopez",2240.32,274
South,"Julie Prescott",2238.21,275
South,"Sarah Jordon",2232.00,276
South,"Liz Willingham",2227.15,277
South,"Eugene Moren",2212.41,278
South,"Anne Pryor",2200.22,279
South,"Anemone Ratner",2198.33,280
South,"Brian Dahlen",2194.36,281
South,"Jocasta Rupert",2190.30,282
South,"Mitch Webber",2187.98,283
South,"Dave Hallsten",2182.17,284
South,"Victoria Brennan",2176.26,285
South,"Julia West",2162.93,286
South,"Ted Trevino",2160.74,287
South,"Chris McAfee",2160.49,288
South,"Evan Bailliet",2158.36,289
South,"Julie Kriz",2153.82,290
South,"Lynn Smith",2152.17,291
South,"Trudy Schmidt",2127.96,292
South,"Fred McMath",2117.64,293
South,"Troy Blackwell",2106.02,294
South,"Dorothy Badders",2105.14,295
South,"Tracy Blumstein",2101.07,296
South,"Robert Marley",2083.83,297
South,"Justin Ritter",2077.70,298
South,"Mick Crebagga",2063.15,299
South,"Ken Black",2061.89,300
South,"Peter McVee",2055.63,301
South,"Thomas Thornton",2055.13,302
South,"Heather Kirkland",2051.84,303
South,"John Murray",2037.37,304
South,"Ben Peterman",2025.38,305
South,"Noel Staavos",2022.57,306
South,"Tony Chapman",2020.18,307
South,"Natalie Webber",2007.42,308
South,"Frank Merwin",2006.94,309
South,"Eleni McCrary",2006.20,310
South,"Herbert Flentye",2002.72,311
South,"Dionis Lloyd",2000.80,312
South,"Stewart Carmichael",1989.97,313
South,"Beth Thompson",1963.18,314
South,"Nick Crebassa",1962.71,315
South,"Michael Oakman",1952.27,316
South,"Vivek Grady",1934.62,317
South,"Bill Stewart",1926.28,318
South,"Michael Kennedy",1924.28,319
South,"Brendan Murry",1914.03,320
South,"Tracy Zic",1912.97,321
South,"Steven Cartwright",1906.65,322
South,"Maribeth Schnelling",1900.48,323
South,"Sanjit Jacobs",1899.96,324
South,"Carl Jackson",1897.03,325
South,"Chuck Sachs",1894.33,326
South,"Stephanie Ulpright",1891.69,327
South,"Bruce Degenhardt",1866.99,328
South,"Deirdre Greer",1861.70,329
South,"Eric Hoffmann",1859.85,330
South,"Julia Dunbar",1851.34,331
South,"Brendan Dodson",1851.00,332
South,"Alan Shonely",1837.19,333
South,"Mike Caudle",1835.46,334
South,"Paul MacIntyre",1833.39,335
South,"Darrin Martin",1827.22,336
South,"John Dryer",1825.27,337
South,"Xylona Preis",1822.78,338
South,"Gary Hwang",1821.20,339
South,"Shirley Schmidt",1814.75,340
South,"Nicole Fjeld",1807.50,341
South,"Rick Reed",1806.32,342
South,"Tracy Collins",1804.23,343
South,"James Lanier",1798.93,344
South,"Bobby Elias",1796.96,345
South,"Amy Cox",1795.31,346
South,"Brenda Bowman",1776.99,347
South,"Bryan Spruell",1767.17,348
South,"John Grady",1758.66,349
South,"Jeremy Lonsdale",1757.08,350
South,"Laura Armstrong",1753.52,351
South,"Ed Ludwig",1740.69,352
South,"Jim Radford",1738.54,353
South,"Parhena Norris",1732.84,354
South,"Joy Smith",1724.89,355
South,"Joel Jenkins",1724.11,356
South,"Harold Pawlan",1718.46,357
South,"Frank Hawley",1717.13,358
South,"Jennifer Halladay",1711.74,359
South,"Astrea Jones",1709.95,360
South,"Christina VanderZanden",1707.36,361
South,"Tom Ashbrook",1705.25,362
South,"Kelly Andreada",1701.05,363
South,"Carlos Soltero",1700.76,364
South,"Muhammed MacIntyre",1700.22,365
South,"Darrin Van Huff",1695.49,366
South,"Tanja Norvell",1695.35,367
South,"Nicole Brennan",1692.93,368
South,"Mick Brown",1683.77,369
South,"Logan Haushalter",1683.53,370
South,"Stewart Visinsky",1671.99,371
South,"Patrick Ryan",1661.48,372
South,"Ed Jacobs",1655.40,373
South,"Ritsa Hightower",1653.34,374
South,"Jonathan Howell",1642.98,375
South,"Ruben Dartt",1629.24,376
South,"Yoseph Carroll",1627.26,377
South,"Andy Gerbode",1620.23,378
South,"Darrin Sayre",1618.67,379
South,"Dennis Kane",1615.87,380
South,"Philip Brown",1614.39,381
South,"Steven Ward",1594.30,382
South,"Adam Shillingsburg",1575.99,383
South,"Karen Daniels",1569.50,384
South,"Mark Packer",1567.13,385
South,"Rob Williams",1566.07,386
South,"Sylvia Foulston",1566.00,387
South,"Cindy Schnelling",1564.24,388
South,"Roland Schwarz",1558.01,389
South,"Kelly Collister",1554.85,390
South,"Jay Fein",1553.13,391
South,"Nick Radford",1547.63,392
South,"Lindsay Williams",1547.48,393
South,"Art Foster",1542.21,394
South,"Tracy Poddar",1541.22,395
South,"Tim Taslimi",1540.81,396
South,"Dianna Wilson",1537.95,397
South,"Clay Rozendal",1537.56,398
South,"Aaron Smayling",1535.65,399
South,"Mark Hamilton",1529.62,400
South,Corey-Lock,1528.53,401
South,"Liz Preis",1527.83,402
South,"Thea Hudgings",1519.08,403
South,"Cathy Hwang",1518.98,404
South,"Cari Sayre",1518.98,404
South,"Anthony Garverick",1512.88,405
South,"Corey Roper",1510.03,406
South,"Ralph Ritter",1487.93,407
South,"Lindsay Shagiari",1484.61,408
South,"Sharelle Roach",1483.26,409
South,"Brendan Sweed",1467.93,410
South,"Christina Anderson",1466.59,411
South,"Nicole Hansen",1457.98,412
South,"Dan Lawera",1454.87,413
South,"Natalie DeCherney",1446.50,414
South,"Marc Crier",1445.54,415
South,"Linda Cazamias",1445.44,416
South,"Roy Französisch",1439.66,417
South,"Rick Bensley",1438.32,418
South,"Sean Christensen",1436.76,419
South,"Maureen Gastineau",1431.57,420
South,"Naresj Patel",1427.15,421
South,"Matt Connell",1425.08,422
South,"Annie Thurman",1424.87,423
South,"David Philippe",1415.79,424
South,"Dennis Pardue",1406.57,425
South,"Shahid Shariari",1393.40,426
South,"Tom Zandusky",1392.39,427
South,"Michelle Tran",1388.63,428
South,"Barry Franz",1387.06,429
South,"Karl Braun",1370.03,430
South,"Lisa Ryan",1367.26,431
South,"Christopher Conant",1366.13,432
South,"Skye Norling",1364.82,433
South,"MaryBeth Skach",1361.00,434
South,"Max Engle",1358.67,435
South,"Matt Collister",1356.66,436
South,"Nick Zandusky",1352.40,437
South,"Lena Cacioppo",1350.48,438
South,"Bart Pistole",1341.69,439
South,"Victor Preis",1340.39,440
South,"Lori Olson",1330.35,441
South,"Claire Gute",1326.65,442
South,"Bradley Talbott",1324.74,443
South,"Brad Eason",1323.27,444
South,"Russell D'Ascenzo",1322.57,445
South,"Allen Armold",1319.10,446
South,"Eva Jacobs",1312.51,447
South,"Tom Stivers",1310.83,448
South,"Shirley Daniels",1305.55,449
South,"George Bell",1305.29,450
South,"Matt Collins",1296.72,451
South,"Stefanie Holloman",1284.52,452
South,"Nathan Mautz",1278.98,453
South,"Pauline Webber",1267.22,454
South,"Karen Bern",1264.45,455
South,"Doug Bickford",1264.09,456
South,"Matthew Clasen",1260.11,457
South,"Dana Kaydos",1253.65,458
South,"Mathew Reese",1250.70,459
South,"Fred Wasserman",1247.86,460
South,"Dan Reichenbach",1247.17,461
South,"Allen Rosenblatt",1246.62,462
South,"Doug O'Connell",1245.06,463
South,"Justin MacKendrick",1240.35,464
South,"Pete Kriz",1230.15,465
South,"Charles McCrossin",1217.00,466
South,"Emily Ducich",1216.98,467
South,"David Flashing",1214.64,468
South,"Richard Bierner",1213.80,469
South,"Jane Waco",1210.36,470
South,"Dennis Bolton",1203.22,471
South,"Luke Weiss",1202.88,472
South,"Maxwell Schwartz",1194.53,473
South,"Beth Fritzler",1188.09,474
South,"Roland Murray",1187.41,475
South,"Craig Leslie",1184.07,476
South,"Erin Creighton",1183.30,477
South,"Arthur Prichep",1169.15,478
South,"Ken Lonsdale",1168.90,479
South,"Ivan Gibson",1168.14,480
South,"Matt Abelman",1165.59,481
South,"Matt Hagelstein",1159.48,482
South,"Steve Carroll",1159.45,483
South,"Michael Dominguez",1158.82,484
South,"Allen Goldenen",1152.26,485
South,"Liz Thompson",1151.85,486
South,"Fred Harton",1151.83,487
South,"Nathan Cano",1150.54,488
South,"Daniel Raglin",1149.99,489
South,"Emily Burns",1149.15,490
South,"Mike Kennedy",1145.83,491
South,"Sally Knutson",1138.03,492
South,"Sung Chung",1135.91,493
South,"Pauline Johnson",1135.65,494
South,"Valerie Dominguez",1124.29,495
South,"Vivek Sundaresam",1121.09,496
South,"Kelly Williams",1121.02,497
South,"Liz Pelletier",1118.35,498
South,"Roy Phan",1114.54,499
South,"Ken Heidel",1112.48,500
South,"Stuart Van",1109.88,501
South,"Dave Brooks",1108.22,502
South,"Max Ludwig",1104.73,503
South,"Heather Jas",1100.26,504
South,"Emily Grady",1091.20,505
South,"Laurel Workman",1089.93,506
South,"Sue Ann Reed",1087.89,507
South,"Lycoris Saunders",1087.65,508
South,"Dario Medina",1082.37,509
South,"Sam Zeldin",1076.44,510
South,"Noah Childs",1075.87,511
South,"Anna Andreadi",1071.24,512
South,"Angele Hood",1053.26,513
South,"Kristina Nunn",1052.92,514
South,"John Castell",1050.74,515
South,"Max Jones",1047.31,516
South,"Christy Brittain",1046.99,517
South,"Harold Ryan",1041.22,518
South,"Adam Hart",1034.49,519
South,"Carlos Daly",1031.05,520
South,"Roy Skaria",1022.73,521
South,"Dean Katz",1020.65,522
South,"Harold Dahlen",1014.99,523
South,"Valerie Mitchum",1007.23,524
South,"Sung Shariari",1001.34,525
South,"David Smith",1000.14,526
South,"Mary Zewe",998.16,527
South,"Gene McClure",993.30,528
South,"Rob Haberlin",982.89,529
South,"Barbara Fisher",982.65,530
South,"Joni Sundaresam",982.56,531
South,"Henry MacAllister",970.81,532
South,"Evan Henry",954.11,533
South,"Phillip Flathmann",948.79,534
South,"Charlotte Melton",942.85,535
South,"Susan Gilcrest",942.10,536
South,"Robert Barroso",937.58,537
South,"Sandra Glassco",935.97,538
South,"Sally Hughsby",934.99,539
South,"Henry Goldwyn",926.26,540
South,"Larry Hughes",917.87,541
South,"Delfina Latchford",917.74,542
South,"Elizabeth Moffitt",916.16,543
South,"Janet Martin",912.49,544
South,"Sandra Flanagan",905.18,545
South,"Brian Moss",904.12,546
South,"Alan Dominguez",896.06,547
South,"Dianna Arnett",895.72,548
South,"Michelle Moray",894.62,549
South,"Michelle Ellison",892.74,550
South,"Hallie Redmond",887.92,551
South,"Patrick Gardner",884.15,552
South,"George Ashbrook",882.46,553
South,"Eric Murdock",881.09,554
South,"Chuck Magee",878.50,555
South,"Pete Takahito",873.11,556
South,"Jessica Myrick",859.34,557
South,"Greg Matthias",853.41,558
South,"Theresa Coyne",852.36,559
South,"Guy Phonely",851.72,560
South,"Joy Daniels",837.83,561
South,"Michelle Lonsdale",836.72,562
South,"Meg O'Connel",830.24,563
South,"Bill Donatelli",824.84,564
South,"Sheri Gordon",823.31,565
South,"Beth Paige",822.34,566
South,"Denny Blanton",805.34,567
South,"Steve Nguyen",802.08,568
South,"Pamela Stobb",802.02,569
South,"Hilary Holden",796.24,570
South,"Gary Mitchum",795.67,571
South,"Arianne Irving",792.51,572
South,"Pamela Coakley",791.43,573
South,"Raymond Messe",788.55,574
South,"Tony Sayre",786.02,575
South,"Jill Stevenson",783.96,576
South,"Cyra Reiten",779.44,577
South,"Rick Wilson",776.79,578
South,"Michael Grace",773.82,579
South,"Cari Schnelling",764.30,580
South,"Ted Butterfield",761.02,581
South,"William Brown",760.14,582
South,"Shaun Weien",758.63,583
South,"Jack O'Briant",754.99,584
South,"Dorothy Wardle",747.63,585
South,"Ryan Crowe",743.44,586
South,"Guy Armstrong",739.53,587
South,"Guy Thornton",734.97,588
South,"Toby Carlisle",733.32,589
South,"Henia Zydlo",723.92,590
South,"Clay Ludtke",709.31,591
South,"Karen Ferguson",703.05,592
South,"Anthony Witt",700.98,593
South,"Christina DeMoss",697.32,594
South,"Eudokia Martin",693.33,595
South,"Ross DeVincentis",682.45,596
South,"Ashley Jarboe",676.77,597
South,"Thea Hendricks",674.73,598
South,"Alejandro Grove",672.79,599
South,"Jim Sink",671.96,600
South,"Fred Chung",663.57,601
South,"Roger Barcio",663.02,602
South,"James Galang",658.80,603
South,"Liz MacKendrick",646.13,604
South,"Todd Sumrall",645.92,605
South,"Ivan Liston",644.09,606
South,"Suzanne McNair",640.44,607
South,"Greg Guthrie",637.02,608
South,"Victoria Wilson",636.76,609
South,"Maya Herman",634.12,610
South,"Sarah Bern",633.66,611
South,"Charles Sheldon",632.52,612
South,"Lisa Hazard",631.80,613
South,"Toby Gnade",622.85,614
South,"Tiffany House",613.20,615
South,"Lena Creighton",611.26,616
South,"Shaun Chance",609.16,617
South,"David Bremer",608.48,618
South,"Joni Wasserman",597.85,619
South,"Mark Haberlin",588.87,620
South,"Robert Waldorf",585.05,621
South,"Eugene Hildebrand",584.36,622
South,"Muhammed Lee",578.49,623
South,"Erin Mull",578.46,624
South,"Susan Vittorini",577.00,625
South,"Sibella Parks",571.03,626
South,"Cassandra Brandow",570.46,627
South,"Corinna Mitchell",558.99,628
South,"Lela Donovan",553.24,629
South,"Dave Poirier",553.17,630
South,"Bart Folk",550.35,631
South,"Ken Dana",548.12,632
South,"Duane Huffman",533.82,633
South,"Giulietta Weimer",532.75,634
South,"Eugene Barchas",529.02,635
South,"Kean Nguyen",527.29,636
South,"Patrick Bzostek",523.58,637
South,"Melanie Seite",520.11,638
South,"Yana Sorensen",518.61,639
South,"Denise Leinenbach",516.82,640
South,"Keith Dawkins",514.86,641
South,"Kunst Miller",514.67,642
South,"Sonia Cooley",512.89,643
South,"Alyssa Crouse",506.09,644
South,"Justin Deggeller",503.60,645
South,"Hunter Glantz",494.20,646
South,"Erica Hackney",493.37,647
South,"Clay Cheatham",491.82,648
South,"Philisse Overcash",486.36,649
South,"Don Miller",482.96,650
South,"Shirley Jackson",455.41,651
South,"Dianna Vittorini",450.65,652
South,"Cindy Stewart",448.14,653
South,"Pete Armstrong",443.53,654
South,"Cynthia Arntzen",440.77,655
South,"Jas O'Carroll",434.44,656
South,"Roger Demir",432.77,657
South,"Edward Nazzal",432.26,658
South,"Helen Wasserman",431.82,659
South,"Scot Wooten",428.70,660
South,"Benjamin Farhat",427.76,661
South,"Phillip Breyer",423.25,662
South,"Craig Carroll",423.18,663
South,"Theresa Swint",420.48,664
South,"Justin Ellison",418.09,665
South,"Berenike Kampe",417.41,666
South,"Lisa DeCherney",411.00,667
South,"Tamara Dahlen",408.72,668
South,"Luke Foster",408.49,669
South,"Thais Sissman",407.85,670
South,"Karen Seio",407.40,671
South,"Ricardo Emerson",404.60,672
South,"Mike Gockenbach",403.48,673
South,"Catherine Glotzbach",397.55,674
South,"Maureen Fritzler",391.62,675
South,"Michelle Arnett",389.74,676
South,"Barry Blumstein",372.48,677
South,"Cynthia Delaney",372.27,678
South,"Katherine Murray",371.65,679
South,"Katharine Harms",364.40,680
South,"Bryan Davis",361.32,681
South,"Paul Lucas",352.06,682
South,"Brian Thompson",350.02,683
South,"Brooke Gillingham",348.24,684
South,"Scott Cohen",345.04,685
South,"Janet Molinari",340.32,686
South,"Peter Fuller",339.37,687
South,"Bradley Nguyen",335.91,688
South,"Tom Boeckenhauer",330.55,689
South,"Cathy Prescott",325.00,690
South,"Frank Gastineau",320.33,691
South,"Erin Ashbrook",320.04,692
South,"Chad Sievert",319.04,693
South,"Arthur Wiediger",318.72,694
South,"John Lucas",308.86,695
South,"Chris Cortes",305.35,696
South,"Maria Bertelson",302.46,697
South,"Rachel Payne",297.39,698
South,"Emily Phan",293.11,699
South,"Stuart Calhoun",292.07,700
South,"Anthony Jacobs",284.53,701
South,"Evan Minnotte",280.69,702
South,"Nat Gilpin",276.78,703
South,"Magdelene Morse",273.13,704
South,"Greg Hansen",270.04,705
South,"Brian Derr",266.51,706
South,"Rick Huthwaite",265.45,707
South,"Tony Molinari",265.32,708
South,"Roy Collins",260.40,709
South,"Jason Klamczynski",255.45,710
South,"Aaron Hawkins",253.95,711
South,"Ellis Ballard",253.24,712
South,"Becky Pak",248.04,713
South,"Katherine Nockton",247.88,714
South,"Cyma Kinney",246.71,715
South,"Roland Fjeld",241.15,716
South,"Eric Barreto",239.22,717
South,"Sarah Foster",231.93,718
South,"Richard Eichhorn",228.60,719
South,"Seth Vernon",219.73,720
South,"Sonia Sunley",216.44,721
South,"Amy Hunt",201.56,722
South,"Adrian Hane",201.09,723
South,"Katherine Ducich",200.76,724
South,"Tamara Willingham",192.56,725
South,"Marc Harrigan",186.66,726
South,"Sam Craven",185.86,727
South,"Raymond Buch",182.97,728
South,"Barry Pond",179.40,729
South,"Khloe Miller",177.60,730
South,"Deanra Eno",173.02,731
South,"Katrina Bavinger",172.86,732
South,"Frank Preis",167.45,733
South,"Georgia Rosenberg",166.80,734
South,"Jennifer Jackson",166.18,735
South,"Alan Barnes",163.96,736
South,"Joseph Airdo",152.19,737
South,"Kean Thornton",142.64,738
South,"Cathy Armstrong",138.96,739
South,"Speros Goranitis",138.59,740
South,"Sean Wendt",136.02,741
South,"Ann Steele",129.60,742
South,"Linda Southworth",128.72,743
South,"David Kendrick",128.46,744
South,"Kalyca Meade",117.64,745
South,"Deborah Brumfield",115.86,746
South,"Ionia McGrath",114.13,747
South,"Ken Brennan",113.64,748
South,"Craig Molinari",113.28,749
South,"Harry Greene",108.30,750
South,"Nora Paige",103.20,751
South,"Neil Französisch",91.06,752
South,"Tom Prescott",85.52,753
South,"Cynthia Voltz",84.02,754
South,"Dorris liebe",83.40,755
South,"Charles Crestani",77.53,756
South,"Jeremy Farry",76.11,757
South,"Jim Kriz",74.10,758
South,"Alejandro Ballentine",71.76,759
South,"Anna Chung",62.22,760
South,"Carl Weiss",62.10,761
South,"Vivian Mathis",58.40,762
South,"Michael Granlund",46.60,763
South,"David Wiener",44.81,764
South,"Jesus Ocampo",42.82,765
South,"Andrew Allen",42.31,766
South,"Troy Staebel",40.80,767
South,"Jennifer Patt",33.42,768
South,"Thomas Brumley",32.42,769
South,"Paul Knutson",32.04,770
South,"Muhammed Yedwab",30.33,771
South,"Jason Gross",26.96,772
South,"Bobby Trafton",20.26,773
South,"Pierre Wener",17.35,774
South,"Jasper Cacioppo",12.92,775
"Southeast Asia","Steve Chapman",7990.57,1
"Southeast Asia","Evan Minnotte",7192.79,2
"Southeast Asia","Anne McFarland",7116.53,3
"Southeast Asia","Dorris liebe",6785.72,4
"Southeast Asia","Joe Kamberova",6784.54,5
"Southeast Asia","Dana Kaydos",6371.50,6
"Southeast Asia","Joy Smith",6193.28,7
"Southeast Asia","Alan Dominguez",6120.20,8
"Southeast Asia","Jamie Frazer",5870.10,9
"Southeast Asia","Fred Wasserman",5655.91,10
"Southeast Asia","Jill Stevenson",5584.52,11
"Southeast Asia","Susan Pistek",5569.01,12
"Southeast Asia","Steve Carroll",5396.77,13
"Southeast Asia","Brad Norvell",5064.68,14
"Southeast Asia","Kunst Miller",4940.72,15
"Southeast Asia","Karen Daniels",4891.29,16
"Southeast Asia","Andrew Allen",4773.91,17
"Southeast Asia","Joy Bell-",4681.47,18
"Southeast Asia","Olvera Toch",4461.58,19
"Southeast Asia","Khloe Miller",4406.52,20
"Southeast Asia","Stephanie Phelps",4335.86,21
"Southeast Asia","Laura Armstrong",4275.65,22
"Southeast Asia","Bryan Spruell",4259.44,23
"Southeast Asia","Scot Wooten",4165.93,24
"Southeast Asia","Katrina Bavinger",4151.98,25
"Southeast Asia","Tracy Blumstein",4032.90,26
"Southeast Asia","Bobby Elias",3946.89,27
"Southeast Asia","Mark Cousins",3901.76,28
"Southeast Asia","Chad McGuire",3894.32,29
"Southeast Asia","Carlos Daly",3887.57,30
"Southeast Asia","Katharine Harms",3799.46,31
"Southeast Asia","Stewart Visinsky",3793.33,32
"Southeast Asia","Bill Stewart",3775.85,33
"Southeast Asia","Filia McAdams",3756.25,34
"Southeast Asia","Nora Pelletier",3755.64,35
"Southeast Asia","Joseph Airdo",3740.65,36
"Southeast Asia","Resi Pölking",3725.37,37
"Southeast Asia","Hunter Glantz",3715.02,38
"Southeast Asia","Frank Hawley",3707.35,39
"Southeast Asia","Michael Chen",3685.02,40
"Southeast Asia","Paul MacIntyre",3637.60,41
"Southeast Asia","Monica Federle",3631.04,42
"Southeast Asia","Tom Ashbrook",3598.78,43
"Southeast Asia","Susan Vittorini",3574.65,44
"Southeast Asia","Magdelene Morse",3561.39,45
"Southeast Asia","Julie Kriz",3559.08,46
"Southeast Asia","Bruce Geld",3536.55,47
"Southeast Asia","Dave Kipp",3532.46,48
"Southeast Asia","Dave Hallsten",3507.33,49
"Southeast Asia","Philisse Overcash",3497.47,50
"Southeast Asia","Corey Roper",3480.83,51
"Southeast Asia","Victoria Pisteka",3464.84,52
"Southeast Asia","Mike Pelletier",3453.39,53
"Southeast Asia","Charles Sheldon",3434.36,54
"Southeast Asia","Maureen Gastineau",3431.03,55
"Southeast Asia","Mary Zewe",3403.61,56
"Southeast Asia","Theone Pippenger",3384.13,57
"Southeast Asia","Darrin Van Huff",3353.95,58
"Southeast Asia","Linda Southworth",3345.51,59
"Southeast Asia","Thea Hendricks",3327.51,60
"Southeast Asia","Karl Braun",3288.74,61
"Southeast Asia","Sean Wendt",3282.78,62
"Southeast Asia","Ed Jacobs",3273.70,63
"Southeast Asia","Emily Phan",3270.83,64
"Southeast Asia","Carlos Soltero",3256.25,65
"Southeast Asia","Tony Molinari",3254.59,66
"Southeast Asia","Stewart Carmichael",3218.04,67
"Southeast Asia","Alex Grayson",3206.19,68
"Southeast Asia","Joel Eaton",3188.68,69
"Southeast Asia","Nicole Hansen",3182.21,70
"Southeast Asia","Denny Ordway",3144.10,71
"Southeast Asia","Hallie Redmond",3093.57,72
"Southeast Asia","Barry Blumstein",3088.03,73
"Southeast Asia","Tonja Turnell",3079.00,74
"Southeast Asia","Jennifer Patt",3073.98,75
"Southeast Asia","Aaron Bergman",3065.17,76
"Southeast Asia","Tony Sayre",3050.63,77
"Southeast Asia","Roy Phan",3026.19,78
"Southeast Asia","Ted Butterfield",3003.42,79
"Southeast Asia","Ritsa Hightower",3001.22,80
"Southeast Asia","Juliana Krohn",2996.05,81
"Southeast Asia","Shahid Collister",2992.20,82
"Southeast Asia","Darren Powers",2839.45,83
"Southeast Asia","Eugene Hildebrand",2820.83,84
"Southeast Asia","James Lanier",2819.82,85
"Southeast Asia","Matt Collins",2762.46,86
"Southeast Asia","Beth Paige",2750.68,87
"Southeast Asia","Valerie Dominguez",2748.71,88
"Southeast Asia","Eugene Moren",2744.53,89
"Southeast Asia","Nathan Gelder",2728.85,90
"Southeast Asia","Michael Dominguez",2713.87,91
"Southeast Asia","John Castell",2712.60,92
"Southeast Asia","Thea Hudgings",2709.49,93
"Southeast Asia","Matthew Clasen",2702.11,94
"Southeast Asia","Thomas Thornton",2683.13,95
"Southeast Asia","Heather Jas",2656.51,96
"Southeast Asia","Emily Burns",2654.35,97
"Southeast Asia","Eugene Barchas",2633.91,98
"Southeast Asia","Jeremy Pistek",2620.43,99
"Southeast Asia","Denny Joy",2586.98,100
"Southeast Asia","Steven Ward",2585.73,101
"Southeast Asia","Bobby Trafton",2585.34,102
"Southeast Asia","Toby Carlisle",2568.80,103
"Southeast Asia","Alyssa Tate",2545.08,104
"Southeast Asia","Christina VanderZanden",2544.23,105
"Southeast Asia","Alex Russell",2534.81,106
"Southeast Asia","Clay Rozendal",2523.13,107
"Southeast Asia","Brian Thompson",2519.83,108
"Southeast Asia","Theresa Coyne",2510.83,109
"Southeast Asia","Sanjit Engle",2498.57,110
"Southeast Asia","Carol Adams",2497.46,111
